suite,experiment,condition,matched_control,sample_strategy,window,event_keyword,n_raw_tokens,abs_position,reply_position,token_text,detokenized_text_truncated,activation_layer,doc_id,source,row_index,decode_log,explanation,norm,critic_mse,critic_cos,metric_row_index,nla_l0_proxy_tokens,raw_recon_sse,raw_recon_mse,raw_recon_cos,raw_recon_norm,scale_matched_recon_sse,scale_matched_recon_mse,scale_matched_recon_cos,scale_matched_recon_norm,base_lm_loss,recon_lm_loss,delta_lm_loss,manifest_prompt_tokens,manifest_full_tokens,rebuilt_prompt_tokens,rebuilt_full_tokens,prompt_token_match,full_token_match,reply_from_token_list
original_cases_l20,D,D1_clean_math,D2_wrong_label_hint,event_window,event,compute,62,61,10, +,"system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.
user
Compute 17 × 24 + 31. Give a short explanation and the final answer.
assistant
To compute \(17 \times 24 +",20,D/D1_clean_math,base_model_greedy_original_case_l20,10,/NAS/chennc/NashChennc/.tmp/exp/original_cases_l20_2026_05_22/D/D1_clean_math.decode.log,"Structured math format with numbered steps showing an arithmetic expression, establishing a pattern of evaluating ""5 × 12 + 7"".

The phrase ""To solve: '5 × 12 + 7 + the expression'"" mirrors the title's expression format, strongly implying the answer to the combined operation ""5 × 12 + 7"" is being shown.

Final token ""+ "" is mid-expression in the second part of the equation (""5 × 12 + 7 + ""), directly requiring the remaining term ""7"" or ""13"" to complete the expression, likely followed by ""13"" or ""the product,"" completing the definition of the original expression.",132.838134765625,0.13949216902256012,0.9302539229393005,10,137,6319.185546875,1.7631656101771764,0.930253267288208,186.37060546875,2461.50048828125,0.686802591596331,0.9302532076835632,132.83815002441406,0.0,-0.0,-0.0,51,169,51,169,True,True,True
original_cases_l20,D,D1_clean_math,D2_wrong_label_hint,event_window,event,compute,63,62,11, ,"system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.
user
Compute 17 × 24 + 31. Give a short explanation and the final answer.
assistant
To compute \(17 \times 24 + ",20,D/D1_clean_math,base_model_greedy_original_case_l20,11,/NAS/chennc/NashChennc/.tmp/exp/original_cases_l20_2026_05_22/D/D1_clean_math.decode.log,"Structured math format with numbered steps showing a multiplication expression breakdown, establishing a pattern of explaining a calculation involving ""3 × (4 + 5)"".

The phrase ""To solve this, we can break the expression into two parts and find the product of 3 and the sum of 4 and 5"" implies a worked example or formula, promising the actual arithmetic result.

Final token ""  "" opens a parenthetical expression mid-sentence (""To find the sum and then '3 × (4 + 5)' and""), strongly expecting ""first"" or ""sum,"" or ""this step,"" completing the calculation procedure with the intermediate steps showing multiplication and addition.",90.52266693115234,0.26499491930007935,0.8675025105476379,11,134,12175.3291015625,3.397134235927037,0.8676927089691162,179.29518127441406,2168.3466796875,0.6050074441092355,0.867692768573761,90.52266693115234,0.0,-0.0,-0.0,51,169,51,169,True,True,True
original_cases_l20,D,D1_clean_math,D2_wrong_label_hint,event_window,event,compute,64,63,12,3,"system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.
user
Compute 17 × 24 + 31. Give a short explanation and the final answer.
assistant
To compute \(17 \times 24 + 3",20,D/D1_clean_math,base_model_greedy_original_case_l20,12,/NAS/chennc/NashChennc/.tmp/exp/original_cases_l20_2026_05_22/D/D1_clean_math.decode.log,"Structured math format with numbered steps showing an equation, presenting a calculation problem involving addition of logarithmic expressions.

The phrase ""To solve: 5^3 + 2^3 + 3"" mirrors the given expression format, strongly implying the second part of the combined value is ""3"" completing the ""add 3 to the total"" clause, referencing the original number 3.

Final token ""3"" is mid-expression (""3 + 3""), part of a second given value clause (""Solve '5^3 + 3""), immediately expecting ""0"" or ""1"" or ""3"" to close the expression, completing the final answer about the sum.",120.61238098144531,0.14843487739562988,0.9257827997207642,12,136,7945.2900390625,2.2168778010777066,0.9258621335029602,188.27481079101562,2157.01953125,0.6018469674246651,0.925862193107605,120.61238861083984,0.0,-0.0,-0.0,51,169,51,169,True,True,True
original_cases_l20,D,D1_clean_math,D2_wrong_label_hint,event_window,event,compute,65,64,13,1,"system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.
user
Compute 17 × 24 + 31. Give a short explanation and the final answer.
assistant
To compute \(17 \times 24 + 31",20,D/D1_clean_math,base_model_greedy_original_case_l20,13,/NAS/chennc/NashChennc/.tmp/exp/original_cases_l20_2026_05_22/D/D1_clean_math.decode.log,"Structured math format with numbered steps showing a calculation process, establishing a pattern of explaining an expression involving addition and multiplication.

The phrase ""To find the value of '5 × 7 + 13 + 31' and 'to calculate 31"" signals the second part of the problem statement, promising the final answer or combined expression for the given expression with the addition task.

Final token ""31"" closes the phrase ""for '31 + 31"" and is mid-sentence (""To solve '5 × 7 + 31 and to find 31""), strongly expecting ""we will,"" ""the result is,"" or ""we need to...""",116.75776672363281,0.16219790279865265,0.9189010858535767,13,138,7186.5146484375,2.0051659175327847,0.9187620282173157,178.41717529296875,2214.93408203125,0.6180061612810407,0.9187620282173157,116.75777435302734,1.7046782886609435e-05,2.169585604860913e-05,4.649073161999695e-06,51,169,51,169,True,True,True
original_cases_l20,D,D1_clean_math,D2_wrong_label_hint,event_window,event,compute,66,65,14,\,"system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.
user
Compute 17 × 24 + 31. Give a short explanation and the final answer.
assistant
To compute \(17 \times 24 + 31\",20,D/D1_clean_math,base_model_greedy_original_case_l20,14,/NAS/chennc/NashChennc/.tmp/exp/original_cases_l20_2026_05_22/D/D1_clean_math.decode.log,"Structured math format with instructional tone establishes a step-by-step explanation pattern showing how to calculate an expression involving multiplication and addition.

The phrase ""To solve the expression \(3 \times 4 + 5 \times 2\) for \(a+b+c\)"" signals the answer section, directly introducing the problem setup, implying the next tokens will continue explaining the calculation process or steps.

Final token ""expression\)"" closes a parenthetical expression (""To calculate \(3 \times 4 + 5 \times 2\ for \(a+b+c\""), the answer""), strongly expecting ""we will,"" ""the following steps are:"" or ""we need to break it down,"" continuing.",121.52178955078125,0.13964660465717316,0.9301767945289612,14,138,7901.8896484375,2.204768317086356,0.930240273475647,189.9430389404297,2060.364013671875,0.574878352028983,0.9302402138710022,121.52180480957031,0.008615466766059399,0.004085884429514408,-0.0045295823365449905,51,169,51,169,True,True,True
original_cases_l20,D,D1_clean_math,D2_wrong_label_hint,event_window,event,compute,67,66,15,"),","system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.
user
Compute 17 × 24 + 31. Give a short explanation and the final answer.
assistant
To compute \(17 \times 24 + 31\),",20,D/D1_clean_math,base_model_greedy_original_case_l20,15,/NAS/chennc/NashChennc/.tmp/exp/original_cases_l20_2026_05_22/D/D1_clean_math.decode.log,"Structured math format with a step-by-step explanation pattern, defining and calculating the expression ""5 + (3 × 4)"" using PEMDAS rules.

The sentence ""To solve the expression \(5 + (3 \times 4)\), let's break it down"" signals an instructional sequence introducing the calculation process, implying the next tokens will continue explaining the steps or formula.

Final token ""expression,"" ends mid-sentence (""To calculate \(5 + (3 × 4)\), for \(x\), ""), strongly expecting ""we will follow these steps:"" or ""we first perform the multiplication and then addition"" or ""we can break it into parts.""",130.856689453125,0.1479531228542328,0.926023542881012,15,133,9370.0634765625,2.614415032523019,0.9260220527648926,204.42430114746094,2533.522216796875,0.7068979399544852,0.9260218739509583,130.856689453125,0.25536733865737915,0.26368245482444763,0.008315116167068481,51,169,51,169,True,True,True
original_cases_l20,D,D1_clean_math,D2_wrong_label_hint,event_window,event,439,144,143,92,0,"system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.
user
Compute 17 × 24 + 31. Give a short explanation and the final answer.
assistant
To compute \(17 \times 24 + 31\), we can break it down into two steps:

1. First, calculate \(17 \times 24\).
2. Then, add 31 to the result from step 1.

Let's start with the multiplication:

\[17 \times 24 = 408\]

Now, add 31 to 408:

\[40",20,D/D1_clean_math,base_model_greedy_original_case_l20,16,/NAS/chennc/NashChennc/.tmp/exp/original_cases_l20_2026_05_22/D/D1_clean_math.decode.log,"Structured math format with numbered questions and lettered sub-items presenting a sequence of calculations using ""45"" as a number, following a pattern of word problems about the number forty-five.

The example ""The number 45 is calculated as: 40 + 5"" mirrors the earlier result, showing the expanded form of the number's value, with the sequence continuing the expression.

Final token ""40"" is mid-expression in the second term (""40""), directly continuing the first result value ""40"" from the sequence, strongly expecting ""8 + 5"" or ""8 + 5 = 45"" to complete the calculation of the initial number.",126.61970520019531,0.16801868379116058,0.9159907698631287,16,137,8869.46484375,2.4747390747070312,0.916297197341919,195.3802947998047,2683.9384765625,0.7488667624337333,0.9162971377372742,126.61971282958984,0.0,-0.0,-0.0,51,169,51,169,True,True,True
original_cases_l20,D,D1_clean_math,D2_wrong_label_hint,event_window,event,439,145,144,93,8,"system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.
user
Compute 17 × 24 + 31. Give a short explanation and the final answer.
assistant
To compute \(17 \times 24 + 31\), we can break it down into two steps:

1. First, calculate \(17 \times 24\).
2. Then, add 31 to the result from step 1.

Let's start with the multiplication:

\[17 \times 24 = 408\]

Now, add 31 to 408:

\[408",20,D/D1_clean_math,base_model_greedy_original_case_l20,17,/NAS/chennc/NashChennc/.tmp/exp/original_cases_l20_2026_05_22/D/D1_clean_math.decode.log,"Structured math format with numbered steps showing addition of numbers using a lettered sequence, demonstrating the number 128 with its properties.

The pattern ""To find the next number in the sequence: 128 + 36"" mirrors the example's results, showing the calculated sum of the previous values (""128""), now listing the specific addition result.

Final token ""888"" is mid-expression in the second example value (""108""), directly continuing the numerical sequence display pattern (""108""), strongly expecting "" + 36 = 134"" or "" + additional terms"" to complete the addition result showing the positive outcome.",126.98258209228516,0.22806693613529205,0.8859665393829346,17,135,10974.248046875,3.062011173793248,0.8861054182052612,199.18258666992188,3673.003662109375,1.0248336110796248,0.886105477809906,126.98258972167969,0.0,-0.0,-0.0,51,169,51,169,True,True,True
original_cases_l20,D,D1_clean_math,D2_wrong_label_hint,event_window,event,439,146,145,94, +,"system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.
user
Compute 17 × 24 + 31. Give a short explanation and the final answer.
assistant
To compute \(17 \times 24 + 31\), we can break it down into two steps:

1. First, calculate \(17 \times 24\).
2. Then, add 31 to the result from step 1.

Let's start with the multiplication:

\[17 \times 24 = 408\]

Now, add 31 to 408:

\[408 +",20,D/D1_clean_math,base_model_greedy_original_case_l20,18,/NAS/chennc/NashChennc/.tmp/exp/original_cases_l20_2026_05_22/D/D1_clean_math.decode.log,"Structured math format with numbered steps showing calculations for a number, systematically presenting a worked example with parentheses notation.

The pattern ""So, we calculate: 53 + 12 = 65, and the second part is '53 + the remaining number'"" mirrors the final expression ""12 + 65,"" directly completing the addition of the two terms to find the sum.

Final token "" + "" is mid-expression in the second addition clause (""53 + ""), directly continuing the second example's numeric result, strongly expecting ""65 = 88"" or ""12 = 88"" to close the addition of the initial sum.",121.4861831665039,0.1708049476146698,0.914597749710083,18,134,8592.56640625,2.397479466029576,0.9144630432128906,189.68014526367188,2524.86376953125,0.7044820785522461,0.9144629240036011,121.4861831665039,0.0,-0.0,-0.0,51,169,51,169,True,True,True
original_cases_l20,D,D1_clean_math,D2_wrong_label_hint,event_window,event,439,147,146,95, ,"system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.
user
Compute 17 × 24 + 31. Give a short explanation and the final answer.
assistant
To compute \(17 \times 24 + 31\), we can break it down into two steps:

1. First, calculate \(17 \times 24\).
2. Then, add 31 to the result from step 1.

Let's start with the multiplication:

\[17 \times 24 = 408\]

Now, add 31 to 408:

\[408 + ",20,D/D1_clean_math,base_model_greedy_original_case_l20,19,/NAS/chennc/NashChennc/.tmp/exp/original_cases_l20_2026_05_22/D/D1_clean_math.decode.log,"Structured math problem format with numbered steps showing a calculation process, explaining an expression involving multiplication and addition to find a sum.

The sentence ""So, we calculate the expression 35 + 12 + 15, and the final answer is..."" establishes a concluding clause pattern, implying the answer is revealed, completing the final result of the combined value.

Final token ""  "" is mid-expression (""the sum +  ""), part of the answer verification clause (""Thus, the sum is calculated as... and the final answer is...""), strongly expecting ""98"" or ""the final answer is"" or ""198"" to close the answer with the integer result.",76.68486785888672,0.2610156238079071,0.8694923520088196,19,136,9307.697265625,2.5970137459891185,0.8695669770240784,155.41650390625,1534.0416259765625,0.4280250072479248,0.8695669770240784,76.68486785888672,0.0,-0.0,-0.0,51,169,51,169,True,True,True
original_cases_l20,D,D1_clean_math,D2_wrong_label_hint,event_window,event,439,148,147,96,3,"system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.
user
Compute 17 × 24 + 31. Give a short explanation and the final answer.
assistant
To compute \(17 \times 24 + 31\), we can break it down into two steps:

1. First, calculate \(17 \times 24\).
2. Then, add 31 to the result from step 1.

Let's start with the multiplication:

\[17 \times 24 = 408\]

Now, add 31 to 408:

\[408 + 3",20,D/D1_clean_math,base_model_greedy_original_case_l20,20,/NAS/chennc/NashChennc/.tmp/exp/original_cases_l20_2026_05_22/D/D1_clean_math.decode.log,"Structured math problem format with numbered steps showing addition calculations for a number sequence, using colored digits to illustrate a sum.

The sentence ""So, 12 + 35 = 47, and 3 + 3"" mirrors the second part of the answer sequence, clearly continuing the second term's contribution to the total, showing the addition of ""30"" from the ""blue"" pile.

Final token ""3"" is mid-expression (""3 + 3""), part of a second numerical value clause (""53 + 3""), strongly expecting ""0"" or ""1"" to complete the subtraction result, completing the combined total of ""38.""",120.22654724121094,0.1696542501449585,0.9151729941368103,20,134,9521.8427734375,2.656764166695731,0.9151325821876526,194.71401977539062,2453.420166015625,0.6845480373927525,0.9151325821876526,120.2265625,0.0,-0.0,-0.0,51,169,51,169,True,True,True
original_cases_l20,D,D1_clean_math,D2_wrong_label_hint,event_window,event,439,149,148,97,1,"system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.
user
Compute 17 × 24 + 31. Give a short explanation and the final answer.
assistant
To compute \(17 \times 24 + 31\), we can break it down into two steps:

1. First, calculate \(17 \times 24\).
2. Then, add 31 to the result from step 1.

Let's start with the multiplication:

\[17 \times 24 = 408\]

Now, add 31 to 408:

\[408 + 31",20,D/D1_clean_math,base_model_greedy_original_case_l20,21,/NAS/chennc/NashChennc/.tmp/exp/original_cases_l20_2026_05_22/D/D1_clean_math.decode.log,"Structured math format with numbered steps showing calculations, using a colored equation format to demonstrate adding fractions with a given expression.

The pattern ""To find the sum: 12 + 19, then adding the remaining terms"" mirrors the second example's specific values (""19 + 31""), with the second expression ""31"" completing the addition result.

Final token ""31"" is mid-expression in a second addition clause (""31 + 31""), directly continuing the arithmetic sequence of the second example's answer breakdown, strongly expecting "" = 42"" or "" = the result"" to close the addition of the two terms.",127.65823364257812,0.18499578535556793,0.907502293586731,21,131,10409.318359375,2.9043857029506137,0.9075244069099426,202.65505981445312,3014.080078125,0.840982164655413,0.9075244665145874,127.65824127197266,0.0,-0.0,-0.0,51,169,51,169,True,True,True
original_cases_l20,D,D1_clean_math,D2_wrong_label_hint,event_window,event,439,150,149,98, =,"system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.
user
Compute 17 × 24 + 31. Give a short explanation and the final answer.
assistant
To compute \(17 \times 24 + 31\), we can break it down into two steps:

1. First, calculate \(17 \times 24\).
2. Then, add 31 to the result from step 1.

Let's start with the multiplication:

\[17 \times 24 = 408\]

Now, add 31 to 408:

\[408 + 31 =",20,D/D1_clean_math,base_model_greedy_original_case_l20,22,/NAS/chennc/NashChennc/.tmp/exp/original_cases_l20_2026_05_22/D/D1_clean_math.decode.log,"Structured math format with numbered steps and calculations showing a simplified expression, presenting a calculator result for a mixed number addition problem.

The equation ""So, adding the terms: 13 + 5.5 + 0.5 = "" mirrors a worked solution, with the final answer being ""13 + 5.5 = 18.5,"" implying the sum completion.

Final token "" = "" closes an arithmetic expression mid-result (""13 + 5.5 + 0.5 = ""), immediately expecting the numeric value ""18.5"" or ""18"" to complete the final sum, likely followed by ""18.5"".",110.78367614746094,0.2171640545129776,0.8914181590080261,22,135,10609.5205078125,2.9602456774030412,0.8914714455604553,188.70562744140625,2663.947265625,0.7432888575962612,0.8914714455604553,110.7836685180664,0.0,-0.0,-0.0,51,169,51,169,True,True,True
